,id,date,text,likes,retweet,comments,urls
175,1383691900297695235,2021-04-18 08:00:31+00:00,End your weekend by having our Lily Chili Aroma Chicken! The perfect meal to have when you are craving for somethin… https://t.co/HAFgNnRzDh,17,10,0,[{'url': 'https://t.co/HAFgNnRzDh'}]
176,1143406644128129024,2019-06-25 06:32:42+00:00,"Dear customers, our outlet in Kota Damansara will be permanently closed down on 15th July 2019.  We will be opening… https://t.co/1al5v4GnQ4",15,7,4,[{'url': 'https://t.co/1al5v4GnQ4'}]
177,1178850993645080576,2019-10-01 01:55:53+00:00,RT @Fuzzy_Rule: @anwmalaysia Done giving survey and suggestion. Hope that pj drive in branch will soon have cashless payment method.,0,1,1,[]
178,1235405274451591171,2020-03-05 03:22:24+00:00,Sawadikap! We bring the thai goodness TO YOU! Grab a bite of our THAILICIOUS Spicy Coney Basil and be-awed with the… https://t.co/RXIogttbol,2,0,0,[{'url': 'https://t.co/RXIogttbol'}]
179,1172087753867087872,2019-09-12 10:01:11+00:00,Milo Ice-Cream? Milo Cake? Milo Milk Shake? What about RB FLOAT MILO! 😜YESSS it will be available on all our outl… https://t.co/jr9UheOIY1,24,31,4,[{'url': 'https://t.co/jr9UheOIY1'}]
180,1378542847960391689,2021-04-04 03:00:01+00:00,It’s the LAST DAY!Grab your Coney today!Seize this moment before time runs out!Click on the link to flash the po… https://t.co/SjLz46DLaq,1,0,0,[{'url': 'https://t.co/SjLz46DLaq'}]
181,1189768050754510848,2019-10-31 04:56:22+00:00,RT @zaimzakian: @anwmalaysia @alop_an  @nad_dhirah,0,1,1,[]
182,1176440505653030914,2019-09-24 10:17:28+00:00,RT @nikdotpm: @anwmalaysia And ewallets too,0,1,1,[]
183,1265917403965210625,2020-05-28 08:06:43+00:00,Grab your meals in a jiffy for take away or order through more delivery platforms available? Choose whichever you l… https://t.co/9uGjNAEjFL,5,2,0,[{'url': 'https://t.co/9uGjNAEjFL'}]
184,1258218162044104705,2020-05-07 02:12:41+00:00,"Despite being in the midst of a challenging time, let us all carry on and embrace the spirit of peace and happiness… https://t.co/QRmvuX1d9t",2,0,0,[{'url': 'https://t.co/QRmvuX1d9t'}]
185,1152081595915857921,2019-07-19 05:03:51+00:00,"Our Beary Big Box promotion starts today! Make sure to visit our outlets to get these delicious fried chickens, oni… https://t.co/XvmYckARZJ",17,5,1,[{'url': 'https://t.co/XvmYckARZJ'}]
186,1176673695911145472,2019-09-25 01:44:05+00:00,Tak pe! We will be back again! #makeendabyugreatagain ! https://t.co/SITDkm5Yb0,29,30,11,[{'url': 'https://t.co/SITDkm5Yb0'}]
187,1377893572767268865,2021-04-02 08:00:02+00:00,TAKE MY MONEY AND GIVE ME CONEY! Come and grab your Coney today for ONLY RM5 when you flash this post:… https://t.co/4TkydDPS5k,1,0,0,[{'url': 'https://t.co/4TkydDPS5k'}]
188,1261240239563010048,2020-05-15 10:21:20+00:00,Set hidangan yang menarik untuk dikongsi kebaikan bersama! Rasai kelazatan Aroma Chicken yang dihidangkan bersama… https://t.co/vMTWdkNr9i,3,1,0,[{'url': 'https://t.co/vMTWdkNr9i'}]
189,1387013666869071872,2021-04-27 12:00:02+00:00,We have a big package coming your way tomorrow! Can you guess what it is?#anwmalaysia https://t.co/OnUlS39a08,4,2,0,[]
